Rep,SampID,replicate,Cruise,Compound,min.area.flag,blk.lod.flag,smp.remove,Diss.Conc.nM,Diss.Nmol.C,Diss.Nmol.N,LOD.nM,LOD.nM.blk.sub
220623_Smp_MU9_A,MU9,A,KM1906,Trigonelline,NA,NA,NA,0.20763327562367595,1.4534329293657318,0.20763327562367595,0.03750271575316794,0.007624402353468267
220623_Smp_MU9_B,MU9,B,KM1906,Trigonelline,NA,NA,NA,0.252482591510661,1.767378140574627,0.252482591510661,0.03750271575316794,0.007624402353468267
220623_Smp_MU9_C,MU9,C,KM1906,Trigonelline,NA,NA,NA,0.3272364359152465,2.290655051406725,0.3272364359152465,0.03750271575316794,0.007624402353468267
220623_Smp_MU1_A,MU1,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.196654818729841,3.5899644561895228,1.196654818729841,0.04353807507211862,0.01084608672213995
220623_Smp_MU1_B,MU1,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.6640078735641004,7.992023620692301,2.6640078735641004,0.04353807507211862,0.01084608672213995
220623_Smp_MU1_C,MU1,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.411035231368952,13.233105694106854,4.411035231368952,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_A,MU10,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,15.618427872272706,46.85528361681812,15.618427872272706,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_B,MU10,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,5.2392365787694475,15.717709736308343,5.2392365787694475,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_C,MU10,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.882439918523544,14.647319755570631,4.882439918523544,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_A,MU11,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.304515860136823,42.913547580410466,14.304515860136823,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_B,MU11,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,17.129550185654605,51.38865055696381,17.129550185654605,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_C,MU11,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,13.55143436494179,40.654303094825366,13.55143436494179,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_A,MU12,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,51.70103991585241,155.10311974755723,51.70103991585241,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_B,MU12,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,36.57414244179087,109.7224273253726,36.57414244179087,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_C,MU12,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,37.26373529994124,111.79120589982372,37.26373529994124,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_A,MU13,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.7478741374684363,2.2436224124053092,0.7478741374684363,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_B,MU13,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.6678872202236691,2.0036616606710074,0.6678872202236691,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_C,MU13,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.8477412340730663,11.5432237022192,3.8477412340730663,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_A,MU14,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.1230290237517235,6.369087071255171,2.1230290237517235,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_B,MU14,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.949685556658535,5.849056669975605,1.949685556658535,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_C,MU14,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.503905485139441,13.511716455418323,4.503905485139441,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_A,MU15,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.001958188941297,42.00587456682389,14.001958188941297,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_B,MU15,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,15.3721036903162,46.1163110709486,15.3721036903162,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_C,MU15,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.744188508954892,44.232565526864676,14.744188508954892,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_A,MU16,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,27.146035698742768,81.43810709622831,27.146035698742768,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_B,MU16,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,24.442229314001498,73.3266879420045,24.442229314001498,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_C,MU16,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,112.86222323742867,338.586669712286,112.86222323742867,0.04353807507211862,0.01084608672213995
220623_Smp_MU17_A,MU17,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.9557246855964929,2.867174056789479,0.9557246855964929,0.04353807507211862,0.01084608672213995
220623_Smp_MU17_B,MU17,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.7209167455298564,8.16275023658957,2.7209167455298564,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_A,MU2,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.003434118690208,12.010302356070625,4.003434118690208,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_B,MU2,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,6.283164845475522,18.849494536426565,6.283164845475522,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_C,MU2,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,8.752280148107314,26.25684044432194,8.752280148107314,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_A,MU3,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.992526555688365,2.977579667065095,0.992526555688365,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_B,MU3,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.4075393195769341,4.222617958730803,1.4075393195769341,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_C,MU3,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.648975236125797,13.946925708377393,4.648975236125797,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_A,MU4,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.9525749767299794,8.857724930189939,2.9525749767299794,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_B,MU4,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.1318404998345177,3.395521499503553,1.1318404998345177,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_C,MU4,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.512210712595932,4.536632137787796,1.512210712595932,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_A,MU5,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.789974747976213,5.369924243928638,1.789974747976213,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_B,MU5,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.3279525919985016,9.983857775995505,3.3279525919985016,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_C,MU5,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,5.246476542071122,15.739429626213365,5.246476542071122,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_A,MU6,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.3513228621511089,4.053968586453326,1.3513228621511089,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_B,MU6,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.9889497317926867,11.96684919537806,3.9889497317926867,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_C,MU6,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.6032652140352037,4.809795642105611,1.6032652140352037,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_A,MU7,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.7032263351611197,8.10967900548336,2.7032263351611197,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_B,MU7,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.1107589893338696,6.332276968001609,2.1107589893338696,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_C,MU7,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.5866775180898671,4.760032554269602,1.5866775180898671,0.04353807507211862,0.01084608672213995
220623_Smp_MU8_A,MU8,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,30.60095308410307,91.80285925230922,30.60095308410307,0.04353807507211862,0.01084608672213995
220623_Smp_MU8_B,MU8,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.919289128323944,14.757867384971833,4.919289128323944,0.04353807507211862,0.01084608672213995
220623_Smp_MU8_C,MU8,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.225410304626451,12.676230913879355,4.225410304626451,0.04353807507211862,0.01084608672213995
220623_Smp_MU9_A,MU9,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,6.004612141471744,18.01383642441523,6.004612141471744,0.04353807507211862,0.01084608672213995
220623_Smp_MU9_B,MU9,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.664431679543391,13.993295038630173,4.664431679543391,0.04353807507211862,0.01084608672213995
220623_Smp_MU9_C,MU9,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.477725613640634,13.433176840921902,4.477725613640634,0.04353807507211862,0.01084608672213995
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.5535232087082176,9.321139252249306,1.5535232087082176,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBT_F2_T0_B,KM1906_GBT_F2_T0,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.832974394161152,4.997846364966913,0.832974394161152,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBT_F2_T0_C,KM1906_GBT_F2_T0,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.6850049452701753,4.110029671621052,0.6850049452701753,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBTK1_0nM_A,KM1906_GBTK1_0nM,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.5513192873848619,3.3079157243091712,0.5513192873848619,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBTK1_0nM_B,KM1906_GBTK1_0nM,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.4839349448193159,2.9036096689158954,0.4839349448193159,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBTK1_0nM_C,KM1906_GBTK1_0nM,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.5896967066978693,3.538180240187216,0.5896967066978693,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S1_U_A,S1,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.19744197577061026,1.1846518546236615,0.19744197577061026,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S1_U_B,S1,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.2064108699380544,1.2384652196283263,0.2064108699380544,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S1_U_C,S1,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.3386817625023062,2.032090575013837,0.3386817625023062,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S10_U_A,S10,A,TN397,beta-Alaninebetaine,NA,NA,NA,2.949590431639913,17.69754258983948,2.949590431639913,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S10_U_B,S10,B,TN397,beta-Alaninebetaine,NA,NA,NA,2.7777289377892256,16.666373626735353,2.7777289377892256,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S10_U_C,S10,C,TN397,beta-Alaninebetaine,NA,NA,NA,3.364325986022663,20.185955916135978,3.364325986022663,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_1800_U_A,S11_1800,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.1374840820107714,6.824904492064629,1.1374840820107714,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_1800_U_B,S11_1800,B,TN397,beta-Alaninebetaine,NA,NA,NA,1.4325384983372873,8.595230990023724,1.4325384983372873,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_1800_U_C,S11_1800,C,TN397,beta-Alaninebetaine,NA,NA,NA,2.350447903597185,14.10268742158311,2.350447903597185,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_600_U_A,S11_600,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.9547929954690568,11.728757972814341,1.9547929954690568,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_600_U_B,S11_600,B,TN397,beta-Alaninebetaine,NA,NA,NA,2.26686887034704,13.60121322208224,2.26686887034704,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S11_600_U_C,S11_600,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.925798371103651,5.554790226621906,0.925798371103651,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_1800_U_A,S12_1800,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.1580025974313206,6.948015584587924,1.1580025974313206,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_1800_U_B,S12_1800,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.8131771605269295,4.8790629631615765,0.8131771605269295,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_1800_U_C,S12_1800,C,TN397,beta-Alaninebetaine,NA,NA,NA,1.3904048172661865,8.342428903597119,1.3904048172661865,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_600_U_A,S12_600,A,TN397,beta-Alaninebetaine,NA,NA,NA,2.3391739636802273,14.035043782081363,2.3391739636802273,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_600_U_B,S12_600,B,TN397,beta-Alaninebetaine,NA,NA,NA,2.234349518344574,13.406097110067442,2.234349518344574,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_600_U_C,S12_600,C,TN397,beta-Alaninebetaine,NA,NA,NA,1.7802930609441387,10.681758365664832,1.7802930609441387,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_800_U_A,S12_800,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.133326126312463,6.799956757874778,1.133326126312463,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_800_U_B,S12_800,B,TN397,beta-Alaninebetaine,NA,NA,NA,1.0512435962887214,6.307461577732329,1.0512435962887214,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S12_800_U_C,S12_800,C,TN397,beta-Alaninebetaine,NA,NA,NA,1.0836369356871198,6.5018216141227185,1.0836369356871198,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S13_1800_U_A,S13_1800,A,TN397,beta-Alaninebetaine,NA,NA,NA,1.5826333168615305,9.495799901169184,1.5826333168615305,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S13_1800_U_B,S13_1800,B,TN397,beta-Alaninebetaine,NA,NA,NA,3.816096175300487,22.89657705180292,3.816096175300487,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S13_1800_U_C,S13_1800,C,TN397,beta-Alaninebetaine,NA,NA,NA,1.6627510075525864,9.976506045315519,1.6627510075525864,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S14_U_A,S14,A,TN397,beta-Alaninebetaine,NA,NA,NA,2.462081816006456,14.772490896038736,2.462081816006456,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S14_U_B,S14,B,TN397,beta-Alaninebetaine,NA,NA,NA,3.5978769547974685,21.58726172878481,3.5978769547974685,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S14_U_C,S14,C,TN397,beta-Alaninebetaine,NA,NA,NA,2.507196353301192,15.043178119807152,2.507196353301192,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S15_U_A,S15,A,TN397,beta-Alaninebetaine,NA,NA,NA,2.4646477234944153,14.787886340966491,2.4646477234944153,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S15_U_B,S15,B,TN397,beta-Alaninebetaine,NA,NA,NA,2.327739125273925,13.966434751643549,2.327739125273925,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S15_U_C,S15,C,TN397,beta-Alaninebetaine,NA,NA,NA,1.18263065172787,7.09578391036722,1.18263065172787,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S16_U_A,S16,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.6730920137553768,4.03855208253226,0.6730920137553768,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S16_U_B,S16,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.4610686277291727,2.766411766375036,0.4610686277291727,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S16_U_C,S16,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.3663753564379345,2.1982521386276073,0.3663753564379345,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S17_U_A,S17,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.2706061455346019,1.6236368732076114,0.2706061455346019,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S17_U_B,S17,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.40478660309352427,2.4287196185611455,0.40478660309352427,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S17_U_C,S17,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.34962189328219,2.09773135969314,0.34962189328219,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S2_U_A,S2,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.26888822279096913,1.6133293367458148,0.26888822279096913,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S2_U_B,S2,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.2303719502907904,1.3822317017447425,0.2303719502907904,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S2_U_C,S2,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.22362742251021142,1.3417645350612686,0.22362742251021142,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S3_U_A,S3,A,TN397,beta-Alaninebetaine,NA,NA,NA,0.7244259496077461,4.346555697646476,0.7244259496077461,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S3_U_B,S3,B,TN397,beta-Alaninebetaine,NA,NA,NA,0.8330028367430785,4.998017020458471,0.8330028367430785,0.01077852074209731,0.003140874411352971
220602_Smp_TN397_S3_U_C,S3,C,TN397,beta-Alaninebetaine,NA,NA,NA,0.5257046252747924,3.1542277516487545,0.5257046252747924,0.01077852074209731,0.003140874411352971
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,Betonicine,NA,NA,NA,0.09611028651064613,0.6727720055745229,0.09611028651064613,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBT_F2_T0_B,KM1906_GBT_F2_T0,B,TN397,Betonicine,NA,NA,NA,0.05204900749510784,0.3643430524657549,0.05204900749510784,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBT_F2_T0_C,KM1906_GBT_F2_T0,C,TN397,Betonicine,NA,NA,NA,0.03552221934712809,0.24865553542989663,0.03552221934712809,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBTK1_0nM_A,KM1906_GBTK1_0nM,A,TN397,Betonicine,NA,NA,NA,0.06383393938234522,0.4468375756764165,0.06383393938234522,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBTK1_0nM_B,KM1906_GBTK1_0nM,B,TN397,Betonicine,NA,NA,NA,0.055490874943643284,0.388436124605503,0.055490874943643284,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBTK1_0nM_C,KM1906_GBTK1_0nM,C,TN397,Betonicine,NA,NA,NA,0.07342579359853911,0.5139805551897738,0.07342579359853911,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S1_U_A,S1,A,TN397,Betonicine,NA,NA,NA,0.02612154259579244,0.18285079817054709,0.02612154259579244,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S1_U_B,S1,B,TN397,Betonicine,NA,NA,NA,0.026591532683088552,0.18614072878161986,0.026591532683088552,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S1_U_C,S1,C,TN397,Betonicine,NA,NA,NA,0.03797694607288074,0.2658386225101652,0.03797694607288074,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S10_U_A,S10,A,TN397,Betonicine,NA,NA,NA,0.05706720841430095,0.39947045890010663,0.05706720841430095,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S10_U_B,S10,B,TN397,Betonicine,NA,NA,NA,0.05154953645618357,0.360846755193285,0.05154953645618357,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S10_U_C,S10,C,TN397,Betonicine,NA,NA,NA,0.05352992050360824,0.3747094435252577,0.05352992050360824,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_1800_U_A,S11_1800,A,TN397,Betonicine,NA,NA,NA,0.03043076476958949,0.2130153533871264,0.03043076476958949,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_1800_U_B,S11_1800,B,TN397,Betonicine,NA,NA,NA,0.03945754497687371,0.276202814838116,0.03945754497687371,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_1800_U_C,S11_1800,C,TN397,Betonicine,NA,NA,NA,0.04309074694252108,0.3016352285976476,0.04309074694252108,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_600_U_A,S11_600,A,TN397,Betonicine,NA,NA,NA,0.03832268539144257,0.268258797740098,0.03832268539144257,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_600_U_B,S11_600,B,TN397,Betonicine,NA,NA,NA,0.04672708995324301,0.32708962967270105,0.04672708995324301,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S11_600_U_C,S11_600,C,TN397,Betonicine,NA,NA,NA,0.027062352903725773,0.1894364703260804,0.027062352903725773,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_1800_U_A,S12_1800,A,TN397,Betonicine,NA,NA,NA,0.05799958277260551,0.40599707940823854,0.05799958277260551,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_1800_U_B,S12_1800,B,TN397,Betonicine,NA,NA,NA,0.05847735816447923,0.4093415071513546,0.05847735816447923,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_1800_U_C,S12_1800,C,TN397,Betonicine,NA,NA,NA,0.0431850904749385,0.3022956333245695,0.0431850904749385,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_600_U_A,S12_600,A,TN397,Betonicine,NA,NA,NA,0.05293063153942235,0.3705144207759565,0.05293063153942235,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_600_U_B,S12_600,B,TN397,Betonicine,NA,NA,NA,0.05824821892629157,0.407737532484041,0.05824821892629157,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_600_U_C,S12_600,C,TN397,Betonicine,NA,NA,NA,0.03982650559295086,0.278785539150656,0.03982650559295086,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_800_U_A,S12_800,A,TN397,Betonicine,NA,NA,NA,0.040717463028344,0.285022241198408,0.040717463028344,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_800_U_B,S12_800,B,TN397,Betonicine,NA,NA,NA,0.03679066309237215,0.25753464164660506,0.03679066309237215,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S12_800_U_C,S12_800,C,TN397,Betonicine,NA,NA,NA,0.033440177619469574,0.23408124333628702,0.033440177619469574,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S13_1800_U_A,S13_1800,A,TN397,Betonicine,NA,NA,NA,0.07015632465252339,0.4910942725676637,0.07015632465252339,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S13_1800_U_B,S13_1800,B,TN397,Betonicine,NA,NA,NA,0.10596215195090314,0.741735063656322,0.10596215195090314,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S13_1800_U_C,S13_1800,C,TN397,Betonicine,NA,NA,NA,0.06927811088571838,0.48494677620002863,0.06927811088571838,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S14_U_A,S14,A,TN397,Betonicine,NA,NA,NA,0.0460866308625444,0.3226064160378108,0.0460866308625444,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S14_U_B,S14,B,TN397,Betonicine,NA,NA,NA,0.08294706404470084,0.5806294483129059,0.08294706404470084,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S14_U_C,S14,C,TN397,Betonicine,NA,NA,NA,0.06445194000076089,0.45116358000532625,0.06445194000076089,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S15_U_A,S15,A,TN397,Betonicine,NA,NA,NA,0.07232703359542893,0.5062892351680025,0.07232703359542893,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S15_U_B,S15,B,TN397,Betonicine,NA,NA,NA,0.04837851683721842,0.33864961786052894,0.04837851683721842,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S15_U_C,S15,C,TN397,Betonicine,NA,NA,NA,0.037624991972278594,0.26337494380595017,0.037624991972278594,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S16_U_A,S16,A,TN397,Betonicine,NA,NA,NA,0.036055568800784914,0.2523889816054944,0.036055568800784914,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S16_U_B,S16,B,TN397,Betonicine,NA,NA,NA,0.0354905172279115,0.24843362059538052,0.0354905172279115,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S16_U_C,S16,C,TN397,Betonicine,NA,NA,NA,0.02241912545832396,0.1569338782082677,0.02241912545832396,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S17_U_A,S17,A,TN397,Betonicine,NA,NA,NA,0.02960913468619867,0.2072639428033907,0.02960913468619867,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S17_U_B,S17,B,TN397,Betonicine,NA,NA,NA,0.02890134505072369,0.20230941535506583,0.02890134505072369,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S17_U_C,S17,C,TN397,Betonicine,NA,NA,NA,0.02748531705904877,0.1923972194133414,0.02748531705904877,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S2_U_A,S2,A,TN397,Betonicine,NA,NA,NA,0.04346462105053628,0.30425234735375395,0.04346462105053628,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S2_U_B,S2,B,TN397,Betonicine,NA,NA,NA,0.04199604786197158,0.29397233503380105,0.04199604786197158,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S2_U_C,S2,C,TN397,Betonicine,NA,NA,NA,0.02869567390645009,0.20086971734515063,0.02869567390645009,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S3_U_A,S3,A,TN397,Betonicine,NA,NA,NA,0.061590201141456635,0.43113140799019645,0.061590201141456635,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S3_U_B,S3,B,TN397,Betonicine,NA,NA,NA,0.1010038103764163,0.7070266726349141,0.1010038103764163,0.00240837551516629,5.908157657269902e-4
220602_Smp_TN397_S3_U_C,S3,C,TN397,Betonicine,NA,NA,NA,0.09102513645929286,0.63717595521505,0.09102513645929286,0.00240837551516629,5.908157657269902e-4
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,Dimethylsulfonioacetate,NA,NA,NA,4.271513867723883,17.08605547089553,NA,0.00387465359369133,0.00190388134630173
